factory_no,machine_no,part_no,serial_no,timestamp,status
5,1,a42CLDR,a42CLDR0156661579664310,1579664310,beta_engine
5,1,a42CLDR,a42CLDR0156661579744698,1579744699,beta_engine
5,1,a42CLDR,a42CLDR0156661579721796,1579721796,beta_engine
5,1,a42CLDR,a42CLDR0156661579736632,1579736632,beta_engine
5,1,a42CLDR,a42CLDR0156661579730783,1579730783,beta_engine
5,1,a42CLDR,a42CLDR0156661579702799,1579702800,beta_engine
5,1,a42CLDR,a42CLDR0156661579685729,1579685729,beta_engine
5,1,a42CLDR,a42CLDR0156661579687812,1579687813,beta_engine
5,1,a42CLDR,a42CLDR0156661579730000,1579730001,beta_engine
5,1,a42CLDR,a42CLDR0156661579692653,1579692654,beta_engine
5,1,a42CLDR,a42CLDR0156661579694970,1579694971,beta_engine
5,1,a42CLDR,a42CLDR0156661579707474,1579707474,beta_engine
5,1,a42CLDR,a42CLDR0156661579742744,1579742744,beta_engine
5,1,a42CLDR,a42CLDR0156661579678412,1579678413,beta_engine
5,1,a42CLDR,a42CLDR0156661579723297,1579723297,beta_engine
5,1,a42CLDR,a42CLDR0156661579759068,1579759068,beta_engine
5,1,a42CLDR,a42CLDR0156661579695853,1579695854,beta_engine
5,1,a42CLDR,a42CLDR0156661579734534,1579734535,beta_engine
5,1,a42CLDR,a42CLDR0156661579730904,1579730904,beta_engine
5,1,a42CLDR,a42CLDR0156661579682447,1579682448,beta_engine
5,1,a42CLDR,a42CLDR0156661579836839,1579836839,beta_engine
5,1,a42CLDR,a42CLDR0156661579802305,1579802306,beta_engine
5,1,a42CLDR,a42CLDR0156661579817903,1579817904,beta_engine
5,1,a42CLDR,a42CLDR0156661579769732,1579769733,beta_engine
5,1,a42CLDR,a42CLDR0156661579782950,1579782951,beta_engine
5,1,a42CLDR,a42CLDR0156661579770509,1579770509,beta_engine
5,1,a42CLDR,a42CLDR0156661579793389,1579793389,beta_engine
5,1,a42CLDR,a42CLDR0156661579824832,1579824832,beta_engine
5,1,a42CLDR,a42CLDR0156661579826024,1579826024,beta_engine
5,1,a42CLDR,a42CLDR0156661579769595,1579769596,beta_engine
5,1,a42CLDR,a42CLDR0156661579766141,1579766141,beta_engine
5,1,a42CLDR,a42CLDR0156661579790056,1579790056,beta_engine
5,1,a42CLDR,a42CLDR0156661579796777,1579796778,beta_engine
5,1,a42CLDR,a42CLDR0156661579760972,1579760973,beta_engine
5,1,a42CLDR,a42CLDR0156661579762334,1579762335,beta_engine
5,1,a42CLDR,a42CLDR0156661579770562,1579770562,beta_engine
5,1,a42CLDR,a42CLDR0156661579814557,1579814558,beta_engine
5,1,a42CLDR,a42CLDR0156661579811630,1579811630,beta_engine
5,1,a42CLDR,a42CLDR0156661579844376,1579844376,beta_engine
5,1,a42CLDR,a42CLDR0156661579894430,1579894430,beta_engine
5,1,a42CLDR,a42CLDR0156661579904740,1579904740,beta_engine
5,1,a42CLDR,a42CLDR0156661579915070,1579915070,beta_engine
5,1,a42CLDR,a42CLDR0156661579863707,1579863708,beta_engine
5,1,a42CLDR,a42CLDR0156661579910244,1579910244,beta_engine
5,1,a42CLDR,a42CLDR0156661579845950,1579845951,beta_engine
5,1,a42CLDR,a42CLDR0156661579900134,1579900135,beta_engine
5,1,a42CLDR,a42CLDR0156661579925671,1579925672,beta_engine
5,1,a42CLDR,a42CLDR0156661579857844,1579857845,beta_engine
5,1,a42CLDR,a42CLDR0156661579899608,1579899608,beta_engine
5,1,a42CLDR,a42CLDR0156661579867579,1579867580,beta_engine
5,1,a42CLDR,a42CLDR0156661579931720,1579931721,beta_engine
5,1,a42CLDR,a42CLDR0156661579858488,1579858489,beta_engine
5,1,a42CLDR,a42CLDR0156661579857373,1579857373,beta_engine
5,1,a42CLDR,a42CLDR0156661579889529,1579889529,beta_engine
5,1,a42CLDR,a42CLDR0156661579846212,1579846213,beta_engine
5,1,a42CLDR,a42CLDR0156661579926469,1579926469,beta_engine
5,1,a42CLDR,a42CLDR0156661579885829,1579885830,beta_engine
5,1,a42CLDR,a42CLDR0156661579846681,1579846681,beta_engine
5,1,a42CLDR,a42CLDR0156661579937824,1579937824,beta_engine
5,1,a42CLDR,a42CLDR0156661580017801,1580017801,beta_engine
5,1,a42CLDR,a42CLDR0156661579982872,1579982872,beta_engine
5,1,a42CLDR,a42CLDR0156661579953516,1579953516,beta_engine
5,1,a42CLDR,a42CLDR0156661579951318,1579951318,beta_engine
5,1,a42CLDR,a42CLDR0156661580010256,1580010256,beta_engine
5,1,a42CLDR,a42CLDR0156661579978432,1579978432,beta_engine
5,1,a42CLDR,a42CLDR0156661580004316,1580004317,beta_engine
5,1,a42CLDR,a42CLDR0156661579966439,1579966439,beta_engine
5,1,a42CLDR,a42CLDR0156661579952513,1579952513,beta_engine
5,1,a42CLDR,a42CLDR0156661579968933,1579968934,beta_engine
5,1,a42CLDR,a42CLDR0156661580008475,1580008476,beta_engine
5,1,a42CLDR,a42CLDR0156661579950857,1579950858,beta_engine
5,1,a42CLDR,a42CLDR0156661579947789,1579947789,beta_engine
5,1,a42CLDR,a42CLDR0156661579967425,1579967425,beta_engine
5,1,a42CLDR,a42CLDR0156661579989492,1579989492,beta_engine
5,1,a42CLDR,a42CLDR0156661579953303,1579953304,beta_engine
5,1,a42CLDR,a42CLDR0156661579942230,1579942230,beta_engine
5,1,a42CLDR,a42CLDR0156661579969554,1579969555,beta_engine
5,1,a42CLDR,a42CLDR0156661580063627,1580063627,beta_engine
5,1,a42CLDR,a42CLDR0156661580067632,1580067633,beta_engine
5,1,a42CLDR,a42CLDR0156661580073471,1580073471,beta_engine
5,1,a42CLDR,a42CLDR0156661580077874,1580077874,beta_engine
5,1,a42CLDR,a42CLDR0156661580091057,1580091057,beta_engine
5,1,a42CLDR,a42CLDR0156661580034116,1580034116,beta_engine
5,1,a42CLDR,a42CLDR0156661580089598,1580089599,beta_engine
5,1,a42CLDR,a42CLDR0156661580029041,1580029041,beta_engine
5,1,a42CLDR,a42CLDR0156661580098092,1580098093,beta_engine
5,1,a42CLDR,a42CLDR0156661580060686,1580060686,beta_engine
5,1,a42CLDR,a42CLDR0156661580036643,1580036644,beta_engine
5,1,a42CLDR,a42CLDR0156661580099275,1580099275,beta_engine
5,1,a42CLDR,a42CLDR0156661580022186,1580022187,beta_engine
5,1,a42CLDR,a42CLDR0156661580018645,1580018646,beta_engine
5,1,a42CLDR,a42CLDR0156661580064577,1580064578,beta_engine
5,1,a42CLDR,a42CLDR0156661580068858,1580068858,beta_engine
5,1,a42CLDR,a42CLDR0156661580070923,1580070923,beta_engine
5,1,a42CLDR,a42CLDR0156661580019082,1580019083,beta_engine
5,1,a42CLDR,a42CLDR0156661580069419,1580069419,beta_engine
5,1,a42CLDR,a42CLDR0156661580116858,1580116859,beta_engine
5,1,a42CLDR,a42CLDR0156661580170294,1580170294,beta_engine
5,1,a42CLDR,a42CLDR0156661580142622,1580142623,beta_engine
5,1,a42CLDR,a42CLDR0156661580156758,1580156759,beta_engine
5,1,a42CLDR,a42CLDR0156661580111440,1580111440,beta_engine
5,1,a42CLDR,a42CLDR0156661580142499,1580142499,beta_engine
5,1,a42CLDR,a42CLDR0156661580135714,1580135715,beta_engine
5,1,a42CLDR,a42CLDR0156661580117145,1580117145,beta_engine
5,1,a42CLDR,a42CLDR0156661580127110,1580127110,beta_engine
5,1,a42CLDR,a42CLDR0156661580186859,1580186860,beta_engine
5,1,a42CLDR,a42CLDR0156661580107657,1580107658,beta_engine
5,1,a42CLDR,a42CLDR0156661580126326,1580126326,beta_engine
5,1,a42CLDR,a42CLDR0156661580112800,1580112801,beta_engine
5,1,a42CLDR,a42CLDR0156661580130018,1580130018,beta_engine
5,1,a42CLDR,a42CLDR0156661580178111,1580178111,beta_engine
5,1,a42CLDR,a42CLDR0156661580111183,1580111183,beta_engine
5,1,a42CLDR,a42CLDR0156661580147405,1580147406,beta_engine
5,1,a42CLDR,a42CLDR0156661580164874,1580164874,beta_engine
5,1,a42CLDR,a42CLDR0156661580138174,1580138174,beta_engine
5,1,a42CLDR,a42CLDR0156661580195445,1580195446,beta_engine
5,1,a42CLDR,a42CLDR0156661580251637,1580251638,beta_engine
5,1,a42CLDR,a42CLDR0156661580275877,1580275878,beta_engine
5,1,a42CLDR,a42CLDR0156661580194914,1580194914,beta_engine
5,1,a42CLDR,a42CLDR0156661580213952,1580213952,beta_engine
5,1,a42CLDR,a42CLDR0156661580195551,1580195552,beta_engine
5,1,a42CLDR,a42CLDR0156661580243571,1580243572,beta_engine
5,1,a42CLDR,a42CLDR0156661580261582,1580261583,beta_engine
5,1,a42CLDR,a42CLDR0156661580210898,1580210899,beta_engine
5,1,a42CLDR,a42CLDR0156661580237457,1580237458,beta_engine
5,1,a42CLDR,a42CLDR0156661580192385,1580192385,beta_engine
5,1,a42CLDR,a42CLDR0156661580239048,1580239049,beta_engine
5,1,a42CLDR,a42CLDR0156661580207628,1580207628,beta_engine
5,1,a42CLDR,a42CLDR0156661580268674,1580268675,beta_engine
5,1,a42CLDR,a42CLDR0156661580230950,1580230951,beta_engine
5,1,a42CLDR,a42CLDR0156661580274646,1580274646,beta_engine
5,1,a42CLDR,a42CLDR0156661580201268,1580201268,beta_engine
5,1,a42CLDR,a42CLDR0156661580274372,1580274373,beta_engine
5,1,a42CLDR,a42CLDR0156661580215677,1580215678,beta_engine
5,1,a42CLDR,a42CLDR0156661580332227,1580332228,beta_engine
5,1,a42CLDR,a42CLDR0156661580298727,1580298728,beta_engine
5,1,a42CLDR,a42CLDR0156661580354901,1580354902,beta_engine
5,1,a42CLDR,a42CLDR0156661580327632,1580327632,beta_engine
5,1,a42CLDR,a42CLDR0156661580312469,1580312470,beta_engine
5,1,a42CLDR,a42CLDR0156661580335952,1580335952,beta_engine
5,1,a42CLDR,a42CLDR0156661580318443,1580318444,beta_engine
5,1,a42CLDR,a42CLDR0156661580288779,1580288780,beta_engine
5,1,a42CLDR,a42CLDR0156661580287581,1580287581,beta_engine
5,1,a42CLDR,a42CLDR0156661580363341,1580363342,beta_engine
5,1,a42CLDR,a42CLDR0156661580295079,1580295080,beta_engine
5,1,a42CLDR,a42CLDR0156661580278916,1580278916,beta_engine
5,1,a42CLDR,a42CLDR0156661580361308,1580361309,beta_engine
5,1,a42CLDR,a42CLDR0156661580344809,1580344809,beta_engine
5,1,a42CLDR,a42CLDR0156661580322226,1580322227,beta_engine
5,1,a42CLDR,a42CLDR0156661580355064,1580355064,beta_engine
5,1,a42CLDR,a42CLDR0156661580311892,1580311893,beta_engine
5,1,a42CLDR,a42CLDR0156661580321843,1580321844,beta_engine
5,1,a42CLDR,a42CLDR0156661580303457,1580303458,beta_engine
5,1,a42CLDR,a42CLDR0156661580386487,1580386488,beta_engine
5,1,a42CLDR,a42CLDR0156661580443092,1580443093,beta_engine
5,1,a42CLDR,a42CLDR0156661580417360,1580417361,beta_engine
5,1,a42CLDR,a42CLDR0156661580404569,1580404570,beta_engine
5,1,a42CLDR,a42CLDR0156661580398573,1580398574,beta_engine
5,1,a42CLDR,a42CLDR0156661580396515,1580396516,beta_engine
5,1,a42CLDR,a42CLDR0156661580365529,1580365529,beta_engine
5,1,a42CLDR,a42CLDR0156661580367917,1580367917,beta_engine
5,1,a42CLDR,a42CLDR0156661580447647,1580447647,beta_engine
5,1,a42CLDR,a42CLDR0156661580409732,1580409732,beta_engine
5,1,a42CLDR,a42CLDR0156661580399076,1580399076,beta_engine
5,1,a42CLDR,a42CLDR0156661580364723,1580364724,beta_engine
5,1,a42CLDR,a42CLDR0156661580428369,1580428370,beta_engine
5,1,a42CLDR,a42CLDR0156661580424813,1580424814,beta_engine
5,1,a42CLDR,a42CLDR0156661580377320,1580377321,beta_engine
5,1,a42CLDR,a42CLDR0156661580372760,1580372760,beta_engine
5,1,a42CLDR,a42CLDR0156661580448502,1580448502,beta_engine
5,1,a42CLDR,a42CLDR0156661580365889,1580365890,beta_engine
5,1,a42CLDR,a42CLDR0156661580374675,1580374675,beta_engine
5,1,a42CLDR,a42CLDR0156661580519633,1580519633,beta_engine
5,1,a42CLDR,a42CLDR0156661580516886,1580516887,beta_engine
5,1,a42CLDR,a42CLDR0156661580531046,1580531047,beta_engine
5,1,a42CLDR,a42CLDR0156661580479148,1580479148,beta_engine
5,1,a42CLDR,a42CLDR0156661580456604,1580456604,beta_engine
5,1,a42CLDR,a42CLDR0156661580507235,1580507236,beta_engine
5,1,a42CLDR,a42CLDR0156661580508491,1580508492,beta_engine
5,1,a42CLDR,a42CLDR0156661580455307,1580455308,beta_engine
5,1,a42CLDR,a42CLDR0156661580459782,1580459783,beta_engine
5,1,a42CLDR,a42CLDR0156661580457012,1580457013,beta_engine
5,1,a42CLDR,a42CLDR0156661580481902,1580481902,beta_engine
5,1,a42CLDR,a42CLDR0156661580531800,1580531800,beta_engine
5,1,a42CLDR,a42CLDR0156661580517819,1580517819,beta_engine
5,1,a42CLDR,a42CLDR0156661580532673,1580532674,beta_engine
5,1,a42CLDR,a42CLDR0156661580464655,1580464656,beta_engine
5,1,a42CLDR,a42CLDR0156661580466713,1580466713,beta_engine
5,1,a42CLDR,a42CLDR0156661580523197,1580523197,beta_engine
5,1,a42CLDR,a42CLDR0156661580465578,1580465579,beta_engine
5,1,a42CLDR,a42CLDR0156661580451905,1580451905,beta_engine
5,1,a42CLDR,a42CLDR0156661580616129,1580616129,beta_engine
5,1,a42CLDR,a42CLDR0156661580545577,1580545577,beta_engine
5,1,a42CLDR,a42CLDR0156661580545813,1580545814,beta_engine
5,1,a42CLDR,a42CLDR0156661580552719,1580552720,beta_engine
5,1,a42CLDR,a42CLDR0156661580621188,1580621188,beta_engine
5,1,a42CLDR,a42CLDR0156661580549134,1580549135,beta_engine
5,1,a42CLDR,a42CLDR0156661580603231,1580603231,beta_engine
5,1,a42CLDR,a42CLDR0156661580609533,1580609533,beta_engine
5,1,a42CLDR,a42CLDR0156661580588451,1580588451,beta_engine
5,1,a42CLDR,a42CLDR0156661580568273,1580568274,beta_engine
5,1,a42CLDR,a42CLDR0156661580578325,1580578325,beta_engine
5,1,a42CLDR,a42CLDR0156661580571079,1580571080,beta_engine
5,1,a42CLDR,a42CLDR0156661580621291,1580621291,beta_engine
5,1,a42CLDR,a42CLDR0156661580543811,1580543812,beta_engine
5,1,a42CLDR,a42CLDR0156661580594490,1580594491,beta_engine
5,1,a42CLDR,a42CLDR0156661580543386,1580543387,beta_engine
5,1,a42CLDR,a42CLDR0156661580599897,1580599897,beta_engine
5,1,a42CLDR,a42CLDR0156661580573018,1580573018,beta_engine
5,1,a42CLDR,a42CLDR0156661580580564,1580580564,beta_engine
5,1,a42CLDR,a42CLDR0156661580656532,1580656532,beta_engine
5,1,a42CLDR,a42CLDR0156661580692383,1580692384,beta_engine
5,1,a42CLDR,a42CLDR0156661580685467,1580685468,beta_engine
5,1,a42CLDR,a42CLDR0156661580663801,1580663802,beta_engine
5,1,a42CLDR,a42CLDR0156661580643302,1580643303,beta_engine
5,1,a42CLDR,a42CLDR0156661580682693,1580682694,beta_engine
5,1,a42CLDR,a42CLDR0156661580698805,1580698805,beta_engine
5,1,a42CLDR,a42CLDR0156661580709225,1580709226,beta_engine
5,1,a42CLDR,a42CLDR0156661580671463,1580671463,beta_engine
5,1,a42CLDR,a42CLDR0156661580639699,1580639700,beta_engine
5,1,a42CLDR,a42CLDR0156661580707088,1580707089,beta_engine
5,1,a42CLDR,a42CLDR0156661580703178,1580703179,beta_engine
5,1,a42CLDR,a42CLDR0156661580634796,1580634796,beta_engine
5,1,a42CLDR,a42CLDR0156661580698993,1580698994,beta_engine
5,1,a42CLDR,a42CLDR0156661580659700,1580659700,beta_engine
5,1,a42CLDR,a42CLDR0156661580654321,1580654322,beta_engine
5,1,a42CLDR,a42CLDR0156661580627242,1580627242,beta_engine
5,1,a42CLDR,a42CLDR0156661580673961,1580673961,beta_engine
5,1,a42CLDR,a42CLDR0156661580681846,1580681846,beta_engine
5,1,a42CLDR,a42CLDR0156661580716871,1580716871,beta_engine
5,1,a42CLDR,a42CLDR0156661580709903,1580709904,beta_engine
5,1,a42CLDR,a42CLDR0156661580754962,1580754962,beta_engine
5,1,a42CLDR,a42CLDR0156661580750066,1580750067,beta_engine
5,1,a42CLDR,a42CLDR0156661580782664,1580782664,beta_engine
5,1,a42CLDR,a42CLDR0156661580715488,1580715488,beta_engine
5,1,a42CLDR,a42CLDR0156661580711677,1580711678,beta_engine
5,1,a42CLDR,a42CLDR0156661580751783,1580751784,beta_engine
5,1,a42CLDR,a42CLDR0156661580760586,1580760586,beta_engine
5,1,a42CLDR,a42CLDR0156661580775008,1580775009,beta_engine
5,1,a42CLDR,a42CLDR0156661580743140,1580743140,beta_engine
5,1,a42CLDR,a42CLDR0156661580753137,1580753137,beta_engine
5,1,a42CLDR,a42CLDR0156661580728609,1580728610,beta_engine
5,1,a42CLDR,a42CLDR0156661580762812,1580762812,beta_engine
5,1,a42CLDR,a42CLDR0156661580766495,1580766495,beta_engine
5,1,a42CLDR,a42CLDR0156661580771402,1580771402,beta_engine
5,1,a42CLDR,a42CLDR0156661580741977,1580741977,beta_engine
5,1,a42CLDR,a42CLDR0156661580741339,1580741339,beta_engine
5,1,a42CLDR,a42CLDR0156661580734089,1580734089,beta_engine
5,1,a42CLDR,a42CLDR0156661580815228,1580815228,beta_engine
5,1,a42CLDR,a42CLDR0156661580874458,1580874459,beta_engine
5,1,a42CLDR,a42CLDR0156661580827763,1580827763,beta_engine
5,1,a42CLDR,a42CLDR0156661580840012,1580840012,beta_engine
5,1,a42CLDR,a42CLDR0156661580813325,1580813325,beta_engine
5,1,a42CLDR,a42CLDR0156661580797210,1580797211,beta_engine
5,1,a42CLDR,a42CLDR0156661580812594,1580812594,beta_engine
5,1,a42CLDR,a42CLDR0156661580862058,1580862059,beta_engine
5,1,a42CLDR,a42CLDR0156661580814317,1580814317,beta_engine
5,1,a42CLDR,a42CLDR0156661580807159,1580807159,beta_engine
5,1,a42CLDR,a42CLDR0156661580804572,1580804573,beta_engine
5,1,a42CLDR,a42CLDR0156661580807897,1580807898,beta_engine
5,1,a42CLDR,a42CLDR0156661580822229,1580822230,beta_engine
5,1,a42CLDR,a42CLDR0156661580860237,1580860238,beta_engine
5,1,a42CLDR,a42CLDR0156661580854223,1580854223,beta_engine
5,1,a42CLDR,a42CLDR0156661580809456,1580809456,beta_engine
5,1,a42CLDR,a42CLDR0156661580840919,1580840919,beta_engine
5,1,a42CLDR,a42CLDR0156661580856769,1580856769,beta_engine
5,1,a42CLDR,a42CLDR0156661580844534,1580844535,beta_engine
5,1,a42CLDR,a42CLDR0156661580917158,1580917159,beta_engine
5,1,a42CLDR,a42CLDR0156661580959387,1580959387,beta_engine
5,1,a42CLDR,a42CLDR0156661580939639,1580939640,beta_engine
5,1,a42CLDR,a42CLDR0156661580921020,1580921020,beta_engine
5,1,a42CLDR,a42CLDR0156661580907740,1580907740,beta_engine
5,1,a42CLDR,a42CLDR0156661580890760,1580890761,beta_engine
5,1,a42CLDR,a42CLDR0156661580939488,1580939488,beta_engine
5,1,a42CLDR,a42CLDR0156661580924167,1580924168,beta_engine
5,1,a42CLDR,a42CLDR0156661580922802,1580922802,beta_engine
5,1,a42CLDR,a42CLDR0156661580887190,1580887191,beta_engine
5,1,a42CLDR,a42CLDR0156661580955778,1580955778,beta_engine
5,1,a42CLDR,a42CLDR0156661580891716,1580891717,beta_engine
5,1,a42CLDR,a42CLDR0156661580903091,1580903091,beta_engine
5,1,a42CLDR,a42CLDR0156661580952668,1580952668,beta_engine
5,1,a42CLDR,a42CLDR0156661580883267,1580883268,beta_engine
5,1,a42CLDR,a42CLDR0156661580897562,1580897562,beta_engine
5,1,a42CLDR,a42CLDR0156661580966784,1580966784,beta_engine
5,1,a42CLDR,a42CLDR0156661580922643,1580922644,beta_engine
5,1,a42CLDR,a42CLDR0156661580911452,1580911453,beta_engine
5,1,a42CLDR,a42CLDR0156661581042569,1581042569,beta_engine
5,1,a42CLDR,a42CLDR0156661580981590,1580981591,beta_engine
5,1,a42CLDR,a42CLDR0156661580994238,1580994239,beta_engine
5,1,a42CLDR,a42CLDR0156661581035581,1581035581,beta_engine
5,1,a42CLDR,a42CLDR0156661581030656,1581030657,beta_engine
5,1,a42CLDR,a42CLDR0156661580975290,1580975290,beta_engine
5,1,a42CLDR,a42CLDR0156661581045531,1581045532,beta_engine
5,1,a42CLDR,a42CLDR0156661580991029,1580991029,beta_engine
5,1,a42CLDR,a42CLDR0156661581049816,1581049817,beta_engine
5,1,a42CLDR,a42CLDR0156661580979017,1580979018,beta_engine
5,1,a42CLDR,a42CLDR0156661581013256,1581013256,beta_engine
5,1,a42CLDR,a42CLDR0156661580975393,1580975394,beta_engine
5,1,a42CLDR,a42CLDR0156661581047457,1581047458,beta_engine
5,1,a42CLDR,a42CLDR0156661581024993,1581024994,beta_engine
5,1,a42CLDR,a42CLDR0156661580999017,1580999017,beta_engine
5,1,a42CLDR,a42CLDR0156661581046691,1581046692,beta_engine
5,1,a42CLDR,a42CLDR0156661580983538,1580983538,beta_engine
5,1,a42CLDR,a42CLDR0156661581020780,1581020780,beta_engine
5,1,a42CLDR,a42CLDR0156661581050654,1581050655,beta_engine
5,1,a42CLDR,a42CLDR0156661581093501,1581093502,beta_engine
5,1,a42CLDR,a42CLDR0156661581083874,1581083874,beta_engine
5,1,a42CLDR,a42CLDR0156661581137043,1581137044,beta_engine
5,1,a42CLDR,a42CLDR0156661581100595,1581100595,beta_engine
5,1,a42CLDR,a42CLDR0156661581062867,1581062867,beta_engine
5,1,a42CLDR,a42CLDR0156661581071604,1581071604,beta_engine
5,1,a42CLDR,a42CLDR0156661581129270,1581129271,beta_engine
5,1,a42CLDR,a42CLDR0156661581062509,1581062509,beta_engine
5,1,a42CLDR,a42CLDR0156661581118718,1581118718,beta_engine
5,1,a42CLDR,a42CLDR0156661581082553,1581082553,beta_engine
5,1,a42CLDR,a42CLDR0156661581080416,1581080417,beta_engine
5,1,a42CLDR,a42CLDR0156661581096780,1581096780,beta_engine
5,1,a42CLDR,a42CLDR0156661581087430,1581087431,beta_engine
5,1,a42CLDR,a42CLDR0156661581063606,1581063606,beta_engine
5,1,a42CLDR,a42CLDR0156661581121512,1581121513,beta_engine
5,1,a42CLDR,a42CLDR0156661581137697,1581137698,beta_engine
5,1,a42CLDR,a42CLDR0156661581109337,1581109338,beta_engine
5,1,a42CLDR,a42CLDR0156661581111341,1581111341,beta_engine
5,1,a42CLDR,a42CLDR0156661581124001,1581124001,beta_engine
5,1,a42CLDR,a42CLDR0156661581214682,1581214683,beta_engine
5,1,a42CLDR,a42CLDR0156661581212703,1581212704,beta_engine
5,1,a42CLDR,a42CLDR0156661581185160,1581185161,beta_engine
5,1,a42CLDR,a42CLDR0156661581223233,1581223233,beta_engine
5,1,a42CLDR,a42CLDR0156661581157009,1581157010,beta_engine
5,1,a42CLDR,a42CLDR0156661581146931,1581146932,beta_engine
5,1,a42CLDR,a42CLDR0156661581196501,1581196501,beta_engine
5,1,a42CLDR,a42CLDR0156661581162992,1581162992,beta_engine
5,1,a42CLDR,a42CLDR0156661581206943,1581206944,beta_engine
5,1,a42CLDR,a42CLDR0156661581168370,1581168371,beta_engine
5,1,a42CLDR,a42CLDR0156661581218412,1581218412,beta_engine
5,1,a42CLDR,a42CLDR0156661581175020,1581175021,beta_engine
5,1,a42CLDR,a42CLDR0156661581188034,1581188035,beta_engine
5,1,a42CLDR,a42CLDR0156661581209862,1581209862,beta_engine
5,1,a42CLDR,a42CLDR0156661581210328,1581210328,beta_engine
5,1,a42CLDR,a42CLDR0156661581221745,1581221746,beta_engine
5,1,a42CLDR,a42CLDR0156661581168649,1581168650,beta_engine
5,1,a42CLDR,a42CLDR0156661581172205,1581172206,beta_engine
5,1,a42CLDR,a42CLDR0156661581144068,1581144068,beta_engine
5,1,a42CLDR,a42CLDR0156661581309163,1581309164,beta_engine
5,1,a42CLDR,a42CLDR0156661581231283,1581231283,beta_engine
5,1,a42CLDR,a42CLDR0156661581245821,1581245821,beta_engine
5,1,a42CLDR,a42CLDR0156661581309272,1581309273,beta_engine
5,1,a42CLDR,a42CLDR0156661581254147,1581254148,beta_engine
5,1,a42CLDR,a42CLDR0156661581258741,1581258741,beta_engine
5,1,a42CLDR,a42CLDR0156661581283788,1581283789,beta_engine
5,1,a42CLDR,a42CLDR0156661581260105,1581260105,beta_engine
5,1,a42CLDR,a42CLDR0156661581260126,1581260127,beta_engine
